date,ARSON,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,ASSAULT WITH DEADLY WEAPON AGGRAVATED ASSAULT,ATTEMPTED ROBBERY,BATTERY - SIMPLE ASSAULT,BATTERY ON A FIREFIGHTER,BATTERY POLICE (SIMPLE),BATTERY WITH SEXUAL CONTACT,BIKE - STOLEN,BOMB SCARE,BRANDISH WEAPON,BUNCO ATTEMPT,BUNCO GRAND THEFT,BUNCO PETTY THEFT,BURGLARY,BURGLARY FROM VEHICLE,BURGLARY FROM VEHICLE ATTEMPTED,BURGLARY ATTEMPTED,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,CHILD ANNOYING (17YRS & UNDER),CHILD NEGLECT (SEE 300 W.I.C.),CHILD PORNOGRAPHY,CHILD STEALING,CONTEMPT OF COURT,COUNTERFEIT,CREDIT CARDS FRAUD USE ($950.01 & OVER),CRIMINAL HOMICIDE,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),CRUELTY TO ANIMALS,DEFRAUDING INNKEEPER/THEFT OF SERVICES $950 & UNDER,DISCHARGE FIREARMS/SHOTS FIRED,DISTURBING THE PEACE,DOCUMENT FORGERY / STOLEN FELONY,DOCUMENT WORTHLESS ($200.01 & OVER),DRIVING WITHOUT OWNER CONSENT (DWOC),EMBEZZLEMENT GRAND THEFT ($950.01 & OVER),EMBEZZLEMENT PETTY THEFT ($950 & UNDER),EXTORTION,FAILURE TO YIELD,FALSE IMPRISONMENT,FALSE POLICE REPORT,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,ILLEGAL DUMPING,INDECENT EXPOSURE,INTIMATE PARTNER - AGGRAVATED ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT,KIDNAPPING,KIDNAPPING - GRAND ATTEMPT,LETTERS LEWD  -  TELEPHONE CALLS LEWD,LEWD CONDUCT,ORAL COPULATION,OTHER ASSAULT,OTHER MISCELLANEOUS CRIME,PANDERING,PEEPING TOM,PICKPOCKET,PIMPING,PROWLER,PURSE SNATCHING,RAPE ATTEMPTED,RAPE FORCIBLE,RECKLESS DRIVING,RESISTING ARREST,ROBBERY,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,SEXUNLAWFUL(INC MUTUAL CONSENT PENETRATION W/ FRGN OBJ,SEXUAL PENETRATION W/FOREIGN OBJECT,SHOPLIFTING - PETTY THEFT ($950 & UNDER),SHOPLIFTING-GRAND THEFT ($950.01 & OVER),SHOTS FIRED AT INHABITED DWELLING,SHOTS FIRED AT MOVING VEHICLE TRAIN OR AIRCRAFT,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,STALKING,THEFT FROM MOTOR VEHICLE - ATTEMPT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),THEFT OF IDENTITY,THEFT PLAIN - ATTEMPT,THEFT PLAIN - PETTY ($950 & UNDER),THEFT PERSON,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,THREATENING PHONE CALLS/LETTERS,THROWING OBJECT AT MOVING VEHICLE,TRESPASSING,UNAUTHORIZED COMPUTER ACCESS,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),VANDALISM - MISDEAMEANOR ($399 OR UNDER),VEHICLE - ATTEMPT STOLEN,VEHICLE - STOLEN,VEHICLE STOLEN - OTHER (MOTORIZED SCOOTERS BIKES ETC),VIOLATION OF COURT ORDER,VIOLATION OF RESTRAINING ORDER,VIOLATION OF TEMPORARY RESTRAINING ORDER
2011-09-09,1,0,20,1,45,0,1,3,4,0,2,0,1,0,53,42,0,2,0,0,2,2,0,2,0,0,0,0,20,4,1,0,0,2,10,0,0,3,0,0,0,1,0,0,0,2,0,23,1,0,5,0,1,0,12,0,0,0,0,0,0,0,5,0,2,22,2,2,0,6,0,0,0,1,0,0,6,19,38,0,34,5,35,0,0,3,0,12,15,0,40,0,9,3,0
2011-09-10,0,0,27,1,74,0,0,2,0,0,0,0,2,0,21,56,0,0,1,1,0,1,0,0,0,0,0,2,18,2,1,1,0,2,5,0,0,1,0,0,0,2,0,0,0,2,0,32,1,0,5,2,0,2,5,0,0,0,0,0,0,0,1,0,0,21,0,1,1,9,0,1,0,0,4,0,1,12,30,3,36,4,21,0,0,1,0,29,32,2,35,0,9,1,0
2011-09-11,0,0,28,1,68,0,0,3,2,0,3,0,0,1,29,48,0,3,0,2,1,2,0,0,0,0,0,0,17,4,0,0,3,1,4,0,0,0,0,3,0,0,0,0,0,1,1,34,0,0,4,0,0,1,8,0,0,0,0,1,0,1,3,1,0,20,0,1,0,6,0,1,0,1,0,0,7,11,20,0,28,3,18,0,0,4,0,24,20,1,35,0,1,2,0
2011-09-12,0,0,29,3,44,0,0,3,0,0,2,0,3,2,41,31,0,3,0,3,1,1,0,0,0,0,1,0,14,1,1,1,0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,25,0,0,9,0,0,0,3,1,1,0,0,0,0,0,2,0,0,24,0,0,0,7,1,3,0,1,1,0,7,13,40,0,34,7,21,3,1,6,0,22,20,0,35,0,7,3,0
2011-09-13,0,0,17,2,53,0,1,1,1,0,2,0,1,0,45,33,0,5,2,1,3,4,0,0,0,0,1,1,16,2,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,23,1,0,7,0,0,0,7,0,1,0,0,2,0,0,1,0,1,27,0,1,0,3,2,1,0,1,1,0,5,20,39,0,48,6,21,1,0,8,0,21,26,0,25,0,7,6,0
2011-09-14,2,0,18,2,61,0,0,6,1,0,1,0,0,1,52,36,1,1,0,4,1,2,0,0,0,0,0,0,14,3,2,0,2,1,5,0,0,3,0,0,0,1,0,0,0,0,2,25,0,0,12,1,0,1,9,0,0,0,0,0,0,1,0,0,1,22,0,0,0,7,0,1,0,0,0,0,3,15,26,1,38,3,13,1,0,3,0,22,17,0,46,0,7,4,0
2011-09-15,1,0,20,3,57,0,2,3,0,0,3,0,1,2,53,31,0,7,1,1,5,1,0,0,0,2,0,1,17,3,0,0,1,0,11,0,0,2,0,0,0,0,0,0,0,2,0,20,0,0,5,0,1,0,9,0,0,0,0,1,0,0,3,0,2,25,1,1,0,7,0,0,0,1,0,1,5,21,44,0,44,4,27,1,0,5,0,23,32,2,46,0,9,2,0
2011-09-16,0,3,28,2,65,0,0,5,1,1,5,0,1,1,57,36,0,4,0,2,0,2,0,0,0,0,0,0,12,3,1,0,3,0,5,0,0,1,0,1,0,1,0,0,1,1,0,20,1,1,8,0,0,0,10,0,1,0,0,0,0,0,1,0,2,31,1,1,0,11,1,0,0,0,0,0,6,21,26,3,46,5,29,0,0,4,0,30,31,0,34,0,10,5,0
2011-09-17,0,0,24,3,68,0,0,7,1,0,1,0,0,0,44,41,0,4,0,2,0,1,0,0,0,0,0,2,13,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,26,0,0,7,0,0,0,5,0,0,0,0,1,0,1,3,0,0,26,0,0,1,10,3,1,0,0,0,1,1,18,16,2,48,2,18,1,1,4,0,25,33,0,43,0,13,6,0
2011-09-18,1,2,33,8,71,0,4,3,0,0,2,0,0,1,23,43,1,4,0,0,2,3,0,1,0,2,0,1,22,0,0,0,1,1,3,0,0,1,0,1,0,0,2,0,0,0,3,46,1,0,16,1,0,1,7,0,0,0,0,1,0,0,4,0,1,15,1,0,0,6,0,0,0,1,0,0,6,21,11,0,31,3,20,2,0,4,0,17,25,0,31,0,6,3,0
2011-09-19,1,0,14,6,47,0,4,1,0,0,0,0,1,0,40,38,2,2,0,9,3,7,0,0,0,0,0,0,23,3,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,1,1,28,0,1,12,3,1,0,9,0,1,0,0,0,1,0,1,0,0,23,0,0,0,9,0,0,0,0,0,0,7,11,35,0,41,4,20,2,0,3,0,27,23,1,32,0,3,2,0
2011-09-20,0,3,18,3,54,0,1,4,2,0,2,0,2,1,38,33,0,2,0,1,2,3,0,1,0,0,0,2,17,3,0,0,0,2,4,0,0,2,0,0,0,1,1,0,1,0,0,28,0,0,8,0,1,0,5,0,2,0,1,0,1,0,0,0,1,26,0,0,0,7,0,1,0,0,0,0,3,16,32,0,51,6,19,0,0,3,0,20,24,1,42,0,7,6,0
2011-09-21,1,0,18,2,68,0,3,2,1,0,1,0,0,0,40,51,0,0,1,2,3,5,0,0,0,0,0,0,14,3,2,1,0,0,4,0,0,3,0,1,0,0,0,0,0,3,0,25,0,0,6,1,1,0,4,0,0,0,0,0,0,0,1,0,4,20,0,0,0,9,1,0,0,0,1,0,4,18,43,0,44,2,29,3,1,3,1,19,22,0,41,0,5,5,0
2011-09-22,1,0,12,4,65,0,0,2,2,2,1,1,0,2,68,51,1,5,2,3,0,5,0,0,0,0,0,1,28,2,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,8,0,0,0,7,1,0,0,0,0,0,0,1,0,1,24,0,1,1,16,0,0,0,0,0,0,8,15,27,0,39,6,13,2,0,2,0,19,19,1,44,0,9,2,0
2011-09-23,0,0,20,3,48,0,0,4,2,0,1,0,4,0,54,53,1,4,0,7,5,3,0,1,0,1,0,1,12,0,0,0,1,3,3,0,0,0,0,1,0,0,1,0,0,0,1,26,0,0,5,2,1,1,5,0,1,0,0,0,0,2,2,0,0,32,0,0,0,5,0,1,0,1,1,0,11,17,43,0,42,6,22,2,1,10,0,28,27,0,38,0,13,6,0
2011-09-24,2,8,29,5,53,0,2,2,0,0,0,0,1,0,33,45,3,2,0,2,1,1,0,0,0,0,0,0,14,2,1,0,1,1,4,0,0,3,0,0,0,2,0,0,0,0,0,29,0,0,3,1,0,0,8,0,1,0,0,1,2,0,3,0,0,31,0,1,0,11,0,1,0,0,0,0,7,25,21,0,41,2,16,0,0,5,0,25,30,0,43,0,5,4,0
2011-09-25,3,1,38,2,63,0,0,1,2,0,3,0,0,0,33,42,0,5,0,1,0,0,0,0,0,0,0,1,23,3,3,0,1,0,4,0,0,1,0,1,0,0,0,0,1,0,3,27,0,2,4,0,0,6,3,0,0,0,0,3,0,0,3,0,0,39,0,0,0,13,0,1,0,0,0,1,8,15,17,0,41,7,10,1,1,4,0,22,25,0,41,0,8,4,0
2011-09-26,3,0,21,1,38,0,5,2,1,0,4,0,0,0,32,30,0,1,1,0,5,2,0,0,0,0,0,2,18,1,1,1,0,0,5,0,0,3,0,0,0,1,0,0,0,2,1,24,0,0,6,1,0,0,6,0,0,0,0,0,0,1,2,0,0,14,0,0,0,12,0,1,0,0,0,0,7,16,35,0,40,3,19,1,0,2,0,15,32,0,41,0,5,4,0
2011-09-27,1,2,16,3,49,0,1,4,0,0,5,0,0,0,55,32,2,2,0,5,1,6,0,0,0,0,0,0,15,3,0,0,0,2,10,0,0,3,0,1,0,0,0,0,2,1,0,27,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,1,0,7,3,1,0,0,0,0,12,19,22,0,31,4,15,2,0,2,1,21,32,1,55,0,3,5,0
2011-09-28,0,0,14,3,43,0,1,0,1,0,1,0,0,0,63,52,1,7,1,2,4,3,0,1,0,0,0,1,20,0,1,1,2,0,11,0,0,1,0,1,0,1,0,0,1,1,0,26,0,0,4,0,0,0,13,1,0,0,0,0,2,0,1,0,2,25,0,2,0,8,0,0,0,0,0,0,3,22,30,3,44,1,11,2,0,3,1,22,30,1,44,0,7,4,0
2011-09-29,1,0,17,4,51,0,0,0,0,1,5,0,0,0,42,37,1,5,0,1,1,0,0,0,0,0,0,0,19,1,1,4,2,1,5,0,0,1,0,0,0,0,0,0,0,1,0,28,0,0,8,0,1,0,9,0,2,0,0,0,1,0,0,0,0,23,0,1,0,9,0,1,0,0,1,0,6,22,27,0,41,4,17,1,0,5,1,21,30,0,52,0,5,2,0
2011-09-30,0,0,23,6,62,0,2,2,0,0,4,0,3,1,61,55,0,5,0,0,3,1,0,0,0,0,0,1,18,5,0,0,0,0,9,0,0,2,0,1,0,0,0,0,0,1,0,26,1,0,9,0,0,0,9,0,0,0,0,0,1,0,1,0,2,32,0,1,0,8,0,2,0,1,0,0,7,26,40,0,39,7,28,3,0,4,0,22,35,1,35,0,29,5,1
2011-10-01,0,2,26,2,77,0,0,9,1,0,4,0,1,0,42,46,1,5,1,7,8,10,0,0,0,0,0,0,33,23,2,0,3,0,13,0,0,3,0,0,0,0,0,0,0,2,0,34,2,0,24,1,3,0,8,0,2,0,2,0,0,0,4,0,2,25,0,20,2,7,0,0,0,2,2,0,7,23,131,1,52,4,35,1,0,7,1,33,22,2,56,0,10,4,0
2011-10-02,1,0,23,3,75,0,2,2,4,0,1,0,0,1,28,40,1,2,0,2,0,3,0,1,0,0,0,1,8,2,1,0,1,1,3,0,0,1,0,3,0,1,0,0,0,0,1,35,4,0,3,1,0,0,4,0,1,0,0,0,1,0,4,0,1,22,0,0,1,9,0,2,0,1,1,0,8,23,19,0,35,1,7,0,1,2,0,25,34,1,45,0,5,5,0
2011-10-03,1,0,12,4,53,0,0,2,0,0,5,0,2,0,48,33,1,5,0,2,2,3,0,0,0,0,0,1,18,0,1,0,0,2,14,0,0,1,0,1,0,0,0,0,0,0,0,26,1,0,9,2,1,0,12,0,1,0,0,0,0,0,1,0,1,21,0,1,0,11,1,0,0,2,0,0,7,20,43,1,31,7,20,4,0,5,0,21,22,1,44,0,7,2,0
2011-10-04,2,0,17,2,46,0,1,1,1,0,2,0,1,2,45,34,1,4,0,2,2,4,0,0,0,1,0,0,16,2,1,1,0,0,4,0,0,2,0,0,0,1,0,0,0,5,0,20,0,0,6,0,2,0,11,0,1,0,0,0,0,0,4,0,0,18,1,2,0,8,0,2,0,0,1,0,7,25,34,0,39,4,11,3,0,1,0,17,23,0,36,0,5,2,1
2011-10-05,0,0,14,1,48,0,3,2,0,0,2,0,1,3,57,38,2,4,0,4,0,3,0,1,0,0,0,2,19,2,0,1,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,0,7,0,0,0,0,1,0,0,4,0,0,18,0,1,1,7,0,1,0,1,1,0,1,13,27,0,30,5,18,0,1,5,0,16,30,3,43,0,5,2,0
2011-10-06,1,0,18,3,39,0,0,3,1,0,1,0,5,0,43,37,2,4,1,2,0,1,0,0,0,0,0,0,18,0,0,1,1,2,7,0,0,5,0,0,0,0,0,0,0,0,0,24,1,0,3,0,0,0,4,1,1,0,0,0,1,1,0,0,0,21,1,0,0,17,1,0,0,0,1,0,6,15,40,1,40,4,17,1,0,6,0,16,27,2,32,0,7,1,0
2011-10-07,0,1,12,0,72,0,3,3,3,1,2,0,1,0,48,36,1,5,0,4,0,1,0,0,0,0,0,0,11,3,1,0,1,1,8,0,0,2,0,1,0,0,0,0,0,2,1,35,1,0,8,1,0,1,2,0,0,0,0,0,0,2,1,0,0,24,0,0,0,9,0,2,0,1,0,0,3,18,26,1,51,4,19,2,0,5,1,23,33,2,48,0,9,4,0
2011-10-08,0,0,17,3,53,0,2,5,0,0,1,0,1,1,34,37,2,5,0,2,2,0,0,1,0,0,0,1,15,1,0,1,0,2,3,0,0,1,0,0,0,2,0,0,0,1,0,20,0,0,3,0,0,0,6,0,1,1,0,0,1,0,2,0,2,9,0,0,0,11,0,1,0,1,1,0,4,20,20,1,34,5,28,2,0,5,0,20,26,0,40,0,7,4,0
2011-10-09,1,0,26,1,77,0,2,0,1,0,5,0,0,0,20,43,1,1,0,6,1,2,0,2,0,1,0,2,23,2,0,1,3,1,1,0,0,2,0,1,0,0,0,0,0,0,0,28,2,0,4,1,0,2,2,0,1,0,0,0,0,0,2,0,1,18,0,0,1,15,0,1,0,1,1,0,8,15,10,1,38,0,20,0,0,5,0,25,32,1,29,0,8,6,0
2011-10-10,2,0,22,5,55,0,0,2,2,0,3,0,1,0,43,42,0,2,0,2,2,1,0,0,0,0,0,1,13,0,2,3,0,1,8,0,0,0,0,0,1,0,1,0,0,2,1,27,0,0,8,1,0,0,11,0,0,0,0,0,0,1,2,0,1,22,2,2,0,9,2,0,0,0,0,0,9,15,36,1,45,2,17,0,0,4,0,22,13,1,36,0,7,4,0
2011-10-11,0,2,24,2,63,0,0,3,0,1,7,0,2,0,48,47,0,8,1,1,1,2,0,0,0,1,1,2,20,0,1,0,1,1,9,0,0,5,0,0,0,0,0,0,0,3,1,27,0,0,11,3,0,2,7,0,0,0,0,0,0,0,2,0,0,26,1,1,0,7,0,0,0,2,0,0,8,18,40,0,36,6,25,2,1,5,0,24,21,3,36,0,12,7,1
2011-10-12,0,1,17,3,52,0,2,3,2,0,2,0,1,0,36,28,0,3,0,3,6,3,0,0,0,0,0,1,21,6,0,0,0,1,4,0,1,2,0,1,0,0,0,0,1,1,0,15,0,0,7,2,0,0,8,0,1,0,0,1,0,1,1,0,2,23,0,2,0,12,1,1,0,0,0,0,7,22,25,0,38,6,24,2,0,4,0,21,15,2,38,0,5,2,1
2011-10-13,0,0,21,1,66,0,2,2,1,0,0,0,0,0,49,41,2,2,3,6,1,7,0,0,0,0,0,1,27,3,3,0,2,1,5,0,0,1,0,1,0,0,0,0,0,4,0,27,0,0,5,0,0,0,6,0,0,0,0,0,0,0,3,0,5,25,0,0,0,8,0,1,0,0,1,0,5,24,36,1,30,2,26,2,0,1,0,18,18,2,35,0,3,7,1
2011-10-14,1,2,23,3,54,0,0,2,0,1,4,0,3,0,61,46,1,4,0,6,5,9,0,0,0,0,0,2,21,1,2,3,1,1,9,0,0,2,0,0,0,1,1,0,1,0,0,34,1,0,10,2,1,1,12,1,1,0,0,1,0,0,3,0,0,37,0,0,2,12,0,0,0,0,3,0,8,19,37,0,40,3,24,2,1,5,0,28,22,0,38,0,8,4,0
2011-10-15,1,0,24,8,54,0,0,1,1,0,2,0,2,0,34,48,0,0,1,2,0,3,0,0,0,0,0,1,9,2,2,0,2,1,8,0,0,1,1,0,0,1,0,0,0,0,0,33,0,0,13,2,1,1,8,0,0,0,1,1,0,0,3,0,0,27,0,4,0,15,1,1,1,0,0,0,8,16,37,0,46,4,22,0,0,7,1,23,28,0,41,0,4,7,0
2011-10-16,2,0,33,4,56,0,0,1,1,0,0,0,1,0,28,44,1,1,1,3,1,3,0,2,0,0,0,3,22,5,1,0,3,0,1,1,0,2,0,0,0,1,0,0,0,0,2,42,1,0,7,0,1,1,9,0,0,0,0,0,0,0,3,0,2,18,0,2,0,13,2,2,0,0,0,1,4,16,15,1,35,1,10,1,0,0,1,17,24,1,35,0,2,1,0
2011-10-17,1,0,18,2,45,0,0,4,2,0,2,0,1,2,57,51,1,5,0,5,1,4,0,0,0,0,0,1,17,2,0,1,0,2,6,0,0,4,0,1,0,0,0,0,0,1,0,28,1,0,9,2,1,1,10,0,0,0,0,1,0,1,1,0,0,32,0,0,0,4,0,0,0,0,1,1,7,17,36,0,41,3,25,3,0,5,0,19,17,2,35,0,8,3,0
2011-10-18,2,0,31,6,60,0,0,9,0,0,7,0,1,0,54,37,2,2,0,3,2,3,0,0,0,1,0,1,20,4,1,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1,0,27,2,0,3,0,0,0,7,0,0,0,0,0,0,0,2,0,0,23,0,1,1,11,0,1,0,0,0,0,12,16,35,1,37,4,17,1,0,6,1,24,31,1,33,0,5,3,1
2011-10-19,0,6,23,3,52,0,1,1,0,0,2,0,1,0,66,53,1,2,1,2,1,5,0,0,0,0,0,1,24,1,1,0,0,2,10,1,0,1,0,0,0,0,0,0,0,0,1,25,1,1,8,0,0,1,9,0,0,0,0,0,0,1,2,0,1,23,0,0,0,8,0,0,0,0,1,1,9,19,27,0,37,6,24,0,1,4,0,27,32,0,38,0,5,4,0
2011-10-20,1,2,15,4,41,0,3,6,1,0,1,0,1,0,55,33,1,9,0,2,3,5,0,0,0,0,0,0,24,7,1,1,1,1,10,0,0,1,0,0,0,0,0,0,0,2,0,22,0,1,8,0,0,0,3,0,0,0,0,0,0,0,1,0,3,28,1,1,0,16,1,1,0,0,1,0,7,20,45,0,50,4,26,0,0,5,0,15,27,3,42,0,7,4,0
2011-10-21,1,0,27,6,52,0,3,2,1,0,1,0,1,0,53,37,0,5,1,1,3,1,0,0,0,0,0,0,18,2,0,1,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,20,1,0,7,2,0,0,6,0,0,0,0,0,0,0,5,0,1,25,0,0,1,16,0,3,0,0,0,2,5,27,37,1,44,2,29,4,1,6,1,19,33,1,45,0,9,5,0
2011-10-22,1,0,20,2,67,0,2,4,0,0,4,0,2,0,43,53,1,3,1,0,0,3,0,0,0,1,0,0,17,2,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,1,40,0,0,5,0,0,0,8,0,0,0,0,1,0,0,2,0,0,30,1,0,1,12,1,1,0,1,1,0,4,23,14,0,37,3,17,3,0,1,0,25,30,2,39,0,5,3,0
2011-10-23,1,1,34,5,65,0,1,2,0,0,4,0,0,0,30,45,2,2,0,2,0,3,0,0,0,0,0,1,9,2,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,2,1,32,0,0,5,0,0,1,3,0,0,0,0,0,0,0,3,0,0,23,0,2,0,12,1,1,0,0,1,0,7,18,12,0,18,4,17,0,0,4,0,15,26,1,39,0,5,6,0
2011-10-24,4,0,16,6,61,0,0,4,1,0,3,0,1,0,52,41,1,5,1,2,2,2,0,0,0,0,0,1,15,0,1,1,3,0,11,0,0,2,0,0,0,0,0,0,0,1,2,21,0,0,4,2,0,0,8,0,0,0,0,1,0,1,4,0,0,28,0,0,1,9,0,1,0,0,1,0,7,19,24,0,47,4,16,0,0,5,0,24,35,0,37,0,3,4,0
2011-10-25,1,0,10,2,57,0,0,4,1,3,3,1,2,2,55,45,2,2,0,3,2,3,0,0,0,1,0,0,19,1,1,0,1,0,11,0,0,2,0,0,0,0,0,0,0,1,0,14,1,0,7,0,1,0,4,0,0,0,0,0,0,0,1,0,0,21,1,1,0,13,3,0,0,0,0,1,8,16,22,1,39,5,15,0,1,6,0,20,31,1,36,0,3,6,0
2011-10-26,1,0,23,1,51,0,4,2,4,1,2,0,2,2,42,38,1,2,1,4,2,3,0,0,0,0,0,1,20,0,0,0,0,0,7,0,0,3,0,0,0,1,0,0,0,2,0,21,2,1,7,0,0,0,6,0,0,0,0,0,0,1,1,0,3,25,0,0,0,10,0,1,0,0,0,0,11,19,30,0,49,4,19,2,0,3,0,25,20,1,46,0,14,6,0
2011-10-27,0,1,13,5,52,0,4,3,1,1,5,0,0,1,45,30,1,5,0,5,2,0,0,0,0,0,0,0,9,3,1,0,0,0,8,0,0,3,0,0,0,1,0,0,0,1,1,23,1,0,5,0,0,0,6,0,0,0,0,0,1,0,1,1,1,25,0,2,1,7,0,1,0,0,0,0,5,14,34,1,51,7,20,1,0,1,0,23,22,1,36,0,8,1,1
2011-10-28,0,0,21,7,52,0,1,3,0,1,4,0,0,0,64,38,1,7,0,2,2,1,0,0,0,0,1,1,18,3,1,1,3,1,9,0,0,2,0,0,0,0,0,0,0,3,1,28,0,0,6,0,0,0,3,1,0,0,0,0,0,0,0,0,0,25,1,0,0,7,0,1,0,0,0,0,4,17,28,0,60,6,23,2,0,9,0,24,27,1,30,0,10,1,0
2011-10-29,0,0,36,3,75,0,0,5,1,0,2,0,0,0,45,54,0,1,0,2,0,4,0,0,0,0,0,2,12,2,0,1,1,1,7,0,0,2,0,0,0,0,0,0,0,0,1,34,0,0,7,0,0,0,4,0,0,0,0,1,0,0,1,0,1,33,1,1,1,15,1,1,0,0,1,0,1,13,16,0,46,2,13,0,1,0,0,23,29,5,69,0,7,3,0
2011-10-30,0,0,22,5,70,0,1,3,0,0,4,0,1,2,25,39,1,2,1,1,1,2,0,0,0,0,0,0,23,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,46,0,0,0,0,1,0,5,0,1,0,0,1,1,0,2,0,3,31,0,2,1,5,0,1,0,0,0,0,11,14,17,0,39,2,10,0,0,9,1,26,32,1,39,0,3,2,0
2011-10-31,1,1,25,6,52,0,1,1,2,1,1,0,1,1,44,48,1,7,0,5,2,1,0,0,0,0,0,1,10,1,1,0,2,2,17,0,0,4,0,0,0,0,0,0,1,1,0,24,2,0,11,0,0,0,9,0,0,1,1,0,0,0,2,0,0,34,0,0,1,11,0,1,0,0,1,1,7,21,49,1,48,2,20,1,0,5,1,63,37,1,41,0,11,6,0
2011-11-01,0,1,25,3,64,0,1,9,2,1,1,0,0,2,60,51,2,2,2,9,13,8,0,1,0,1,0,2,23,21,0,0,1,2,8,0,0,4,1,0,0,0,1,0,0,2,1,29,1,0,36,0,4,0,13,0,0,0,0,0,0,0,9,0,3,25,0,12,2,6,0,0,0,2,1,1,2,23,124,1,50,4,48,2,0,1,0,23,36,1,39,0,6,6,0
2011-11-02,1,0,19,4,57,0,2,2,2,0,1,0,0,2,46,38,2,0,2,1,1,4,0,1,0,0,0,1,13,4,0,0,0,0,7,0,0,1,0,1,0,0,0,0,1,2,2,27,0,0,8,0,1,0,5,0,0,0,0,0,1,0,1,0,1,23,0,1,0,11,0,0,0,0,1,1,5,20,35,0,38,2,16,2,0,2,1,16,24,4,42,0,7,2,0
2011-11-03,1,0,18,4,40,0,0,3,1,0,1,0,0,0,49,37,1,5,0,3,3,0,0,2,0,0,1,0,20,2,1,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,1,17,0,0,11,1,0,0,8,0,1,0,0,1,3,1,2,0,1,18,0,0,0,8,0,0,0,0,0,1,7,27,49,0,41,6,25,1,0,4,0,11,31,1,29,0,5,3,1
2011-11-04,0,0,19,3,49,0,1,2,0,0,3,0,4,1,70,42,1,7,1,3,5,4,0,1,0,0,1,0,23,3,1,2,0,0,18,0,0,1,0,0,0,0,2,0,0,4,1,31,2,1,7,0,1,1,3,0,0,0,0,0,1,2,2,0,0,26,0,0,0,13,2,0,0,0,0,0,10,27,40,0,43,3,19,0,0,3,0,22,24,1,46,0,8,3,0
2011-11-05,3,0,14,6,44,0,1,4,1,0,0,0,0,1,26,57,1,3,0,2,2,1,0,1,0,0,2,0,14,5,0,0,1,0,6,1,0,0,0,1,0,0,0,0,0,0,0,23,0,1,6,0,0,0,5,0,0,1,0,0,1,0,5,0,0,15,0,1,1,9,0,1,0,0,1,0,5,19,17,1,38,0,16,1,0,4,0,33,30,1,49,0,7,6,0
2011-11-06,1,0,23,1,44,0,0,0,2,0,0,0,0,0,21,45,1,5,0,2,2,2,0,1,0,0,0,1,9,2,0,0,1,1,4,0,0,2,0,1,0,0,0,0,0,1,0,30,1,0,4,0,0,1,10,0,0,0,0,0,1,0,1,0,0,17,0,0,0,6,0,1,0,1,0,0,9,20,14,0,30,8,13,2,0,5,0,25,25,0,42,0,4,5,0
2011-11-07,0,0,12,1,45,0,1,3,1,2,0,0,0,1,33,42,1,4,0,1,0,2,0,0,0,0,0,0,14,1,1,1,0,0,12,1,1,1,1,1,0,0,0,0,0,4,1,24,6,0,5,0,0,0,9,0,0,0,0,0,0,1,0,0,0,32,0,0,0,11,0,0,1,0,0,0,5,17,42,2,39,3,22,0,0,3,1,21,19,1,33,0,9,6,1
2011-11-08,0,0,16,0,47,1,2,3,1,0,2,0,3,0,45,41,0,10,0,4,1,1,0,0,0,0,0,0,17,1,2,0,0,1,6,0,0,2,0,1,0,0,1,0,0,2,0,27,0,0,3,0,0,0,16,0,0,0,0,1,0,0,2,0,0,14,1,0,1,4,0,2,0,0,0,1,6,16,33,2,43,3,21,1,0,2,0,30,33,1,41,0,5,3,1
