crime_type,trigger,lag,trigger_family_class,epoch,k_cities,g_meta,ci_lo,ci_hi,se_hk,p_meta,tau2,Q,p_Q,I2,cities
BURGLARY,WAVE_quadrature,-1,WAVE,POST,3,-0.052255706810356364,-0.2761914485456116,0.17168003492489886,0.052045971590895704,0.42110177984147223,0.0,0.902003731114928,0.6369896538360709,0.0,chicago;la;nyc
BURGLARY,WAVE_quadrature,0,WAVE,POST,3,-0.020231350865843593,-0.2441525551888719,0.2036898534571847,0.05204259288172715,0.734946656593191,0.0,0.9383982188972009,0.6255030271937452,0.0,chicago;la;nyc
BURGLARY,WAVE_quadrature,1,WAVE,POST,3,0.01111127114686084,-0.2130143655846961,0.23523690787841778,0.052090105990818585,0.8508549993736382,0.0,0.098835558423732,0.9517834113016097,0.0,chicago;la;nyc
BURGLARY,WAVE_quadrature,WIN3,WAVE,POST,3,-0.029777361058391297,-0.1857297945596728,0.12617507244289022,0.03624564734795482,0.4976876127093819,0.0,0.7076353278321013,0.7020029561564975,0.0,chicago;la;nyc
BURGLARY,WAVE_quadrature,-1,WAVE,PRE,4,-0.02283648196441997,-0.11141719542022435,0.06574423149138442,0.027834158052791456,0.4720802886490635,0.0011417842614842681,5.184597016422553,0.15876845417204355,42.13629351524714,chicago;la;nyc;sf
BURGLARY,WAVE_quadrature,0,WAVE,PRE,4,-0.0006283064189505237,-0.0691586389004532,0.06790202606255216,0.021533853491168774,0.9785554427009724,0.0,3.360190167217499,0.33935276860240216,10.719338766346217,chicago;la;nyc;sf
BURGLARY,WAVE_quadrature,1,WAVE,PRE,4,0.022186719480174137,-0.04259446902136967,0.08696790798171794,0.02035578366050623,0.3554555841715735,0.0,0.38848167402949674,0.9426114978812736,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_quadrature,WIN3,WAVE,PRE,4,-0.0016367863508509998,-0.046752171842235624,0.04347859914053362,0.01417632260329835,0.9153758007966637,0.0,1.7325256491361496,0.6297269738599622,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_quadrature,-1,WAVE,PRE2014,4,-0.03473014547845095,-0.11367452131369474,0.04421423035679284,0.024806192551987866,0.2559913290219002,0.0,2.18184049207896,0.5355340795294421,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_quadrature,0,WAVE,PRE2014,4,-0.011596824561064485,-0.0905194683475132,0.06732581922538422,0.024799363827569487,0.6719254402873043,0.0,1.0870779584899957,0.7801943961911992,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_quadrature,1,WAVE,PRE2014,4,0.02964945916189295,-0.049274242082934794,0.10857316040672069,0.024799696106036297,0.31775666399480346,0.0,0.6175416496696372,0.8924051327852643,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_quadrature,WIN3,WAVE,PRE2014,4,-0.008090533771720093,-0.06309061433312091,0.04690954678968072,0.017282327896648703,0.671597733152181,0.0,2.8499320290225625,0.41534603926029534,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_syzygy,-1,WAVE,POST,3,-0.015125777414318663,-0.23883063408467545,0.2085790792560381,0.05199231049403215,0.7985053917636886,0.0,1.2747440853719683,0.5286799484042959,0.0,chicago;la;nyc
BURGLARY,WAVE_syzygy,0,WAVE,POST,3,-0.0023811808489203,-0.28347012094818413,0.2787077592503435,0.06532921845150041,0.9742352622913171,0.00411562427977123,2.893717366871739,0.23530830619258994,30.884749737597716,chicago;la;nyc
BURGLARY,WAVE_syzygy,1,WAVE,POST,3,0.06278677366608544,-0.16093565596602105,0.2865092032981919,0.05199639470971342,0.3506548194891247,0.0,0.8946815047785648,0.6393260192852106,0.0,chicago;la;nyc
BURGLARY,WAVE_syzygy,WIN3,WAVE,POST,3,0.020186105116997893,-0.1356830971901611,0.1760553074241569,0.03622630318997803,0.633414034608637,0.0,0.6042508825043427,0.7392453272135809,0.0,chicago;la;nyc
BURGLARY,WAVE_syzygy,-1,WAVE,PRE,4,-0.0064007460567566034,-0.0711634875857994,0.0583619954722862,0.020349987184860946,0.7737219456781264,0.0,2.9062341030039387,0.40630910823172417,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_syzygy,0,WAVE,PRE,4,0.03361167665243866,-0.031151258697732866,0.09837461200261019,0.020350048088049914,0.19716820020113915,0.0,0.5241400312106398,0.9135568313257418,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_syzygy,1,WAVE,PRE,4,-0.022042464739270528,-0.08681362043973835,0.04272869096119729,0.020352631116798157,0.35807488355879025,0.0,0.08372986975606331,0.9937157054336212,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_syzygy,WIN3,WAVE,PRE,4,0.002510815762442312,-0.042604064489602876,0.0476256960144875,0.014176163845132159,0.8707007753842373,0.0,0.7719442303420011,0.8561651527260888,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_syzygy,-1,WAVE,PRE2014,4,0.0009501613165597138,-0.08497567286507661,0.08687599549819604,0.026999932108504578,0.974137847266879,0.0003869535582727624,3.4597108635971017,0.3260252027947833,13.287551524439673,chicago;la;nyc;sf
BURGLARY,WAVE_syzygy,0,WAVE,PRE2014,4,0.04518776625863268,-0.033827840911875746,0.12420337342914112,0.024828575124522197,0.16632221121989724,0.0,1.0269329990264828,0.7947353483167605,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_syzygy,1,WAVE,PRE2014,4,-0.040579629093639796,-0.119594391413052,0.03843513322577241,0.024828309652298892,0.2006846194140984,0.0,1.0692472240120414,0.7845026266729256,0.0,chicago;la;nyc;sf
BURGLARY,WAVE_syzygy,WIN3,WAVE,PRE2014,4,0.003747357822914891,-0.05127410115903679,0.05876881680486657,0.017289045502697664,0.8423080795577287,0.0,2.7505211527975595,0.43170991408851067,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_FirstQ,-1,PHASE,POST,3,0.059303174889758094,-0.39192464788567205,0.5105309976651883,0.10487200597462495,0.6287247723979954,0.0,2.225057132129562,0.3287267021241711,10.114667568745253,chicago;la;nyc
ROBBERY,PHASE_FirstQ,0,PHASE,POST,3,0.10967897043159687,-0.4691954131729427,0.6885533540361365,0.13453895072898908,0.5005862169156283,0.015216619593331548,3.177444005956192,0.20418639466310876,37.05632589430517,chicago;la;nyc
ROBBERY,PHASE_FirstQ,1,PHASE,POST,3,0.03664476992769261,-0.5442575118180337,0.617547051673419,0.13501026418805365,0.811515607465521,0.02071244855254606,3.3023212008337968,0.19182714471169157,39.436539380390265,chicago;la;nyc
ROBBERY,PHASE_FirstQ,WIN3,PHASE,POST,3,0.07091217143159337,-0.18905586882433142,0.33088021168751813,0.06042040959096507,0.3613793134892417,0.0,0.9845997189448012,0.6112190585261552,0.0,chicago;la;nyc
ROBBERY,PHASE_FirstQ,-1,PHASE,PRE,4,0.014984723274261504,-0.10886075584232402,0.13883020239084704,0.038915182609977575,0.7258700045269575,0.0,1.9013254684241694,0.5931373346760178,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_FirstQ,0,PHASE,PRE,4,0.003424533466052906,-0.13304985693950758,0.13989892387161337,0.04288348563146309,0.9413799593070507,0.0012385781400566143,3.346915193394686,0.341166119470898,10.365222103008215,chicago;la;nyc;sf
ROBBERY,PHASE_FirstQ,1,PHASE,PRE,4,-0.017241151618386765,-0.1768773170768799,0.14239501384010636,0.05016146390071901,0.7537413558883762,0.0031343838186029503,4.707392901577636,0.19452066660293213,36.27045664714794,chicago;la;nyc;sf
ROBBERY,PHASE_FirstQ,WIN3,PHASE,PRE,4,-0.00043504194663404995,-0.07569080259767796,0.07482071870440987,0.023647142302475364,0.9864771167833053,0.0,1.3171841523828522,0.7250566304062438,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_FirstQ,-1,PHASE,PRE2014,4,0.010313301245034797,-0.14031823642671312,0.1609448389167827,0.04733199659068346,0.8414920767545427,0.0,2.281917480713239,0.5159938861035618,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_FirstQ,0,PHASE,PRE2014,4,0.022694724791421737,-0.18571835947689028,0.23110780905973374,0.06548832698991794,0.7518148120955442,0.0075395785230061695,5.322881486401946,0.14962451794757597,43.63954922415754,chicago;la;nyc;sf
ROBBERY,PHASE_FirstQ,1,PHASE,PRE2014,4,-0.016099420700039675,-0.16673342492904497,0.13453458352896563,0.04733277164138999,0.7561796150385491,0.0,2.7852281215749146,0.42593740774743094,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_FirstQ,WIN3,PHASE,PRE2014,4,0.0012797741597857621,-0.09027702026583374,0.09283656858540527,0.02876931317697172,0.9673139508515609,0.0,1.9710667703993172,0.5784335698585348,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Full,-1,PHASE,POST,3,0.0396102760981136,-0.5950816212125379,0.6743021734087652,0.1475117647608698,0.8134585350610001,0.03196001174437037,3.895409294432193,0.14260101585547985,48.657513271874905,chicago;la;nyc
ROBBERY,PHASE_Full,0,PHASE,POST,3,-0.011206001367067548,-0.44080507057447915,0.418393067840344,0.09984516441273436,0.9208874676429967,0.0,0.6746220445562007,0.713686832875333,0.0,chicago;la;nyc
ROBBERY,PHASE_Full,1,PHASE,POST,3,-0.10543138673088037,-0.5366660279305646,0.32580325446880387,0.10022529548419738,0.40316966688540345,0.0,2.0140298726009256,0.3653078207477402,0.6966069764798154,chicago;la;nyc
ROBBERY,PHASE_Full,WIN3,PHASE,POST,3,-0.050373638381017924,-0.5070412456176003,0.40629396885556446,0.10613629217267385,0.6818372775310985,0.01944541557115463,5.016352653554329,0.08141658117515621,60.130394768340246,chicago;la;nyc
ROBBERY,PHASE_Full,-1,PHASE,PRE,4,-0.023219058712169668,-0.14715135217717398,0.10071323475283464,0.03894246173430235,0.593007524663578,0.0,2.8662717542084004,0.4127062762311777,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Full,0,PHASE,PRE,4,0.026956764904629487,-0.10018581454674287,0.15409934435600184,0.03995120962143483,0.5481851961675694,0.0003015954603171914,3.0122170540286963,0.3897453796410135,0.40558345595834805,chicago;la;nyc;sf
ROBBERY,PHASE_Full,1,PHASE,PRE,4,-0.06904154940433246,-0.19297581272654132,0.054892713917876396,0.03894308071008877,0.17436016523481257,0.0,0.9048076173216681,0.8242674679723075,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Full,WIN3,PHASE,PRE,4,-0.02191707003390755,-0.0972185297998706,0.05338438973205549,0.023661502046689507,0.42262378521062566,0.0,0.1777240584362193,0.9811026611704657,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Full,-1,PHASE,PRE2014,4,0.004823706531754355,-0.23484072475132223,0.24448813781483092,0.0753082403574659,0.9529573023472584,0.012622793847429545,6.972557283925183,0.07277762796972666,56.9741792309642,chicago;la;nyc;sf
ROBBERY,PHASE_Full,0,PHASE,PRE2014,4,0.0682100163806155,-0.08303959253411702,0.21945962529534802,0.04752620921320543,0.24672498751470662,0.0,2.676010963780133,0.44431938526598214,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Full,1,PHASE,PRE2014,4,-0.04104689979559405,-0.19229214285080198,0.1101983432596139,0.04752483735674479,0.4512830558321625,0.0,2.9719492343881373,0.39597030319900084,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Full,WIN3,PHASE,PRE2014,4,0.01050136777594306,-0.08139016164559693,0.10239289719748304,0.028874494840324425,0.7402086001584085,0.0,2.4060058697029096,0.4925176111606523,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_LastQ,-1,PHASE,POST,3,-0.0021507942253724075,-0.4337205874773151,0.4294189990265703,0.10030318976786692,0.984839301771405,0.0,1.383478452490213,0.5007044729739261,0.0,chicago;la;nyc
ROBBERY,PHASE_LastQ,0,PHASE,POST,3,0.014557917978190487,-0.41126075735592077,0.4403765933123018,0.09896654507931507,0.8965431769220695,0.0,0.6886770342240363,0.7086889840910207,0.0,chicago;la;nyc
ROBBERY,PHASE_LastQ,1,PHASE,POST,3,0.06768766169080725,-0.49524205248711456,0.630617375868729,0.13083317421661322,0.6564399354107198,0.019502169879011204,2.9702078675859243,0.2264788006524106,32.66464539986804,chicago;la;nyc
ROBBERY,PHASE_LastQ,WIN3,PHASE,POST,3,0.018186287444063937,-0.2417193442565075,0.2780919191446354,0.06040590492157295,0.7917788577955033,0.0,0.21565718952693552,0.8977814676877118,0.0,chicago;la;nyc
ROBBERY,PHASE_LastQ,-1,PHASE,PRE,4,-0.05960203723024917,-0.21252019591537075,0.09331612145487239,0.048050507067852195,0.302995409797828,0.0029816126616360565,4.4595337119464356,0.21592831386874362,32.72839283704839,chicago;la;nyc;sf
ROBBERY,PHASE_LastQ,0,PHASE,PRE,4,0.007299029041572981,-0.11654357398017272,0.1311416320633187,0.03891427887286344,0.8631853429815204,0.0,0.8209092514073243,0.844459555935768,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_LastQ,1,PHASE,PRE,4,0.02188450800415325,-0.11076224592191716,0.15453126193022368,0.04168075159848522,0.6358791628125275,0.0008488153812093729,3.2679664264726793,0.3521260645783179,8.199791292284244,chicago;la;nyc;sf
ROBBERY,PHASE_LastQ,WIN3,PHASE,PRE,4,-0.011464628757398551,-0.08671930569509596,0.06379004818029886,0.02364680177407597,0.6609953209991052,0.0,0.2797370604798463,0.9637932275528975,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_LastQ,-1,PHASE,PRE2014,4,-0.07273675278653076,-0.22383243186870394,0.07835892629564241,0.047477840814246504,0.22303824205844677,0.0,2.081996496775945,0.5555635726476009,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_LastQ,0,PHASE,PRE2014,4,-0.01409616222992367,-0.165183113663114,0.13699078920326668,0.04747509838023643,0.7859008227291625,0.0,2.3421097301165323,0.5045018336001208,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_LastQ,1,PHASE,PRE2014,4,-0.021054088000800483,-0.17214011457625256,0.13003193857465162,0.04747480776803138,0.6874529307830967,0.0,2.0095557032203106,0.5704257533223784,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_LastQ,WIN3,PHASE,PRE2014,4,-0.03586966129954912,-0.12767658450493946,0.05593726190584124,0.02884790956345451,0.30203281166449997,0.0,0.658781574727302,0.8828533834063488,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_New,-1,PHASE,POST,3,0.13184376595266217,-0.2940994898218408,0.5577870217271652,0.09899549941242494,0.3144193494052815,0.0,1.2619640279962305,0.5320690451218355,0.0,chicago;la;nyc
ROBBERY,PHASE_New,0,PHASE,POST,3,0.0683740957786587,-0.35750023280855914,0.49424842436587657,0.09897947971675919,0.5610989463517488,0.0,1.2368019235733485,0.5388053194150644,0.0,chicago;la;nyc
ROBBERY,PHASE_New,1,PHASE,POST,3,0.04043625530299428,-0.6429435386129506,0.7238160492189393,0.1588275505479165,0.8228242465292119,0.042574005182664125,4.671248260660784,0.09675007901980663,57.184891737758235,chicago;la;nyc
ROBBERY,PHASE_New,WIN3,PHASE,POST,3,0.0785776313071164,-0.23514871521159766,0.3923039778258305,0.07291463341985067,0.39389626003600375,0.004426673903916891,2.4731489040691157,0.2903772172704435,19.131436173965724,chicago;la;nyc
ROBBERY,PHASE_New,-1,PHASE,PRE,4,0.015339211221607816,-0.10948745561269953,0.14016587805591516,0.039223495028663985,0.7218636796711013,0.0,3.055849601989932,0.3830941667705543,1.8276292770941136,chicago;la;nyc;sf
ROBBERY,PHASE_New,0,PHASE,PRE,4,-0.013852427914993831,-0.13752609196367777,0.1098212361336901,0.038861194246492446,0.745092807905729,0.0,0.12806368846785013,0.9882690340285928,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_New,1,PHASE,PRE,4,0.02596596654693083,-0.09771439012679937,0.14964632322066104,0.03886329722778553,0.5518554415920606,0.0,2.608284653348503,0.4560389909772158,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_New,WIN3,PHASE,PRE,4,0.009080994697383238,-0.06608254858020482,0.0842445379749713,0.02361816541972239,0.7262499598276129,0.0,0.9412304042334056,0.8154682620352856,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_New,-1,PHASE,PRE2014,4,0.05977860393405009,-0.09101332579735243,0.21057053366545259,0.04738239557444268,0.2962596220079506,0.0,2.8653663870202437,0.41285217596426815,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_New,0,PHASE,PRE2014,4,-0.048656013985477614,-0.199440104393856,0.10212807642290078,0.047379932273487343,0.38001481606242016,0.0,1.5907135311146647,0.6614972926703622,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_New,1,PHASE,PRE2014,4,-0.002881869640947669,-0.15366051886118035,0.14789677957928501,0.04737822252330658,0.9553225650336509,0.0,1.385450164448426,0.7089488099095824,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_New,WIN3,PHASE,PRE2014,4,0.0026363743423414485,-0.08900164489280105,0.09427439357748393,0.028794835935796625,0.9328208936437562,0.0,1.2493426616851124,0.7411958290275655,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Quadrature,-1,PHASE,POST,3,0.02338190465764376,-0.3607892123042321,0.4075530216195197,0.08928703781051056,0.8179228065260622,0.002371157496539754,2.8368878953983097,0.24209042933194272,29.500210309889862,chicago;la;nyc
ROBBERY,PHASE_Quadrature,0,PHASE,POST,3,0.06185062275379252,-0.24802431314240517,0.37172555864999024,0.07201950874573171,0.48094499855746664,0.0,1.090126619511598,0.5798050748601558,0.0,chicago;la;nyc
ROBBERY,PHASE_Quadrature,1,PHASE,POST,3,0.042660556229937516,-0.26719137608783117,0.3525124885477062,0.0720141623745802,0.6136428114614114,0.0,0.8372858266125311,0.6579390946215812,0.0,chicago;la;nyc
ROBBERY,PHASE_Quadrature,WIN3,PHASE,POST,3,0.04452438447515954,-0.15226089458851055,0.24130966353882966,0.04573580333488064,0.4329805094931004,0.0,0.9206177993244289,0.631088672317194,0.0,chicago;la;nyc
ROBBERY,PHASE_Quadrature,-1,PHASE,PRE,4,-0.02522634086659677,-0.11512558815731747,0.06467290642412393,0.02824847261097488,0.4376445668337319,0.0,0.4880353380113163,0.9215120225310413,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Quadrature,0,PHASE,PRE,4,0.005488717250196466,-0.08441118333510601,0.09538861783549894,0.028248677891604658,0.8583539440306184,0.0,1.6441687799674463,0.6494168240357321,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Quadrature,1,PHASE,PRE,4,0.0020330636476271887,-0.08786639952351338,0.09193252681876776,0.028248540445715568,0.9471548612018864,0.0,1.414038883573434,0.7022472636780138,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Quadrature,WIN3,PHASE,PRE,4,-0.00595956199294435,-0.06292391383903201,0.0510047898531433,0.017899548454753732,0.7610859581147977,0.0,0.9367752941513809,0.8165452227939656,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Quadrature,-1,PHASE,PRE2014,4,-0.03096454873131433,-0.14047662854688509,0.07854753108425641,0.03441128908718191,0.4345253599037154,0.0,0.17177849271708504,0.9820112340354752,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Quadrature,0,PHASE,PRE2014,4,-0.002352375208576185,-0.11186801684844529,0.10716326643129291,0.03441240829673226,0.949801534897975,0.0,2.168329223301558,0.5382134361265201,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Quadrature,1,PHASE,PRE2014,4,-0.018517803649554326,-0.12803129119114387,0.09099568389203522,0.034411731428036635,0.6278519020896363,0.0,1.1663404376172277,0.7610880602265165,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Quadrature,WIN3,PHASE,PRE2014,4,-0.01726274777803154,-0.08666948984276285,0.052143994286699774,0.021809242138503812,0.4864422339721976,0.0,1.0381609136928287,0.7920192325128743,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Syzygy,-1,PHASE,POST,3,0.09570888393112438,-0.30176423375007383,0.49318200161232256,0.09237861911046402,0.409022092807233,0.006017968962030096,2.9296688883052195,0.23111625095697536,31.732899646656744,chicago;la;nyc
ROBBERY,PHASE_Syzygy,0,PHASE,POST,3,0.029237697634645902,-0.281225133712635,0.3397005289819268,0.07215614432569048,0.7245629080774572,0.0,0.05818391559593635,0.9713271392547603,0.0,chicago;la;nyc
ROBBERY,PHASE_Syzygy,1,PHASE,POST,3,-0.046417481066324616,-0.46423474924339975,0.37139978711075056,0.09710689995810605,0.6797962958600972,0.008569512966678832,3.161725037381899,0.20579751742719063,36.74339240909697,chicago;la;nyc
ROBBERY,PHASE_Syzygy,WIN3,PHASE,POST,3,0.0299320602854212,-0.17148734144256986,0.23135146201341225,0.04681284184006538,0.5880272497482986,0.0,2.0950510292743325,0.35080473718149274,4.536931461151834,chicago;la;nyc
ROBBERY,PHASE_Syzygy,-1,PHASE,PRE,4,-0.0038773411154277766,-0.09374966036176213,0.08599497813090659,0.028240011181683324,0.8994908124498745,0.0,2.46445808613542,0.4817485592838636,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Syzygy,0,PHASE,PRE,4,0.006434754406605564,-0.08343641418221943,0.09630592299543057,0.028239649617842498,0.8344002065601342,0.0,1.7317873102260761,0.6298900259543574,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Syzygy,1,PHASE,PRE,4,-0.0214368091298763,-0.1113090823980184,0.06843546413826579,0.028239996734246396,0.5029921466610833,0.0,1.8780422088503954,0.598101062483114,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Syzygy,WIN3,PHASE,PRE,4,-0.006330738542455421,-0.06327969076833458,0.050618213683423736,0.01789470952937016,0.7469085249282789,0.0,0.6995266972450042,0.8733152690157744,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Syzygy,-1,PHASE,PRE2014,4,0.027127162914083174,-0.16648489707012296,0.22073922289828932,0.06083749462252507,0.6858895854942759,0.008705106378627822,8.025181622841254,0.045494134154014106,62.6176684716841,chicago;la;nyc;sf
ROBBERY,PHASE_Syzygy,0,PHASE,PRE2014,4,0.009563984666368068,-0.1107935570535358,0.12992152638627194,0.037819190074018634,0.8166936167433176,0.0,3.616182352649072,0.30600332239773226,17.039581872791377,chicago;la;nyc;sf
ROBBERY,PHASE_Syzygy,1,PHASE,PRE2014,4,-0.02179785567973509,-0.1314190017009257,0.08782329034145554,0.03444556027203703,0.5717945494019027,0.0,2.0616967597220426,0.5597005498828189,0.0,chicago;la;nyc;sf
ROBBERY,PHASE_Syzygy,WIN3,PHASE,PRE2014,4,0.006667014782630465,-0.06279601413130871,0.07613004369656963,0.021826928799584124,0.7799916174947052,0.0,2.3567557635202325,0.5017352823190517,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_quadrature,-1,WAVE,POST,3,0.028198160549602756,-0.27577854718610695,0.3321748682853125,0.0706486734654918,0.728381329124001,0.0,0.3152239840636992,0.8541811467694234,0.0,chicago;la;nyc
ROBBERY,WAVE_after_quadrature,0,WAVE,POST,3,-0.026339443315816603,-0.3303461982079194,0.27766731157628616,0.07065565686812286,0.7451073198971498,0.0,1.5746107183601323,0.4550693931783848,0.0,chicago;la;nyc
ROBBERY,WAVE_after_quadrature,1,WAVE,POST,3,0.06474243123070746,-0.2399243346978459,0.3694091971592608,0.07080905317452131,0.45706484268412073,0.0,1.0062001240778946,0.6046532885260962,0.0,chicago;la;nyc
ROBBERY,WAVE_after_quadrature,WIN3,WAVE,POST,3,0.025916459136849285,-0.16411585736275197,0.21594877563645054,0.044166315163673815,0.6167558305572726,0.0,0.4453270093383811,0.8003841295086795,0.0,chicago;la;nyc
ROBBERY,WAVE_after_quadrature,-1,WAVE,PRE,4,0.015554471661692658,-0.07268906803170713,0.10379801135509245,0.027728210071251366,0.6139946503207289,0.0,1.1449618754847737,0.7662326697604499,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_quadrature,0,WAVE,PRE,4,-0.021198693633729754,-0.1094133403454686,0.06701595307800909,0.027719131212131896,0.5000642043754657,0.0,1.2753503573849412,0.7349945330137535,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_quadrature,1,WAVE,PRE,4,0.027367513156641963,-0.0865576390783689,0.14129266539165283,0.03579798095755612,0.5002026087474459,0.001984076936709546,4.77768227130877,0.18881918030671016,37.208047131644065,chicago;la;nyc;sf
ROBBERY,WAVE_after_quadrature,WIN3,WAVE,PRE,4,0.008631980949785654,-0.04645764249693779,0.06372160439650909,0.01731046439188947,0.6522896354521687,0.0,1.4843186625462474,0.6858942754042212,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_quadrature,-1,WAVE,PRE2014,4,0.015048472917728598,-0.09245883768064252,0.1225557835160997,0.03378134311955605,0.6861666608682816,0.0,1.343999850441587,0.7187123295325639,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_quadrature,0,WAVE,PRE2014,4,-0.003899243217173494,-0.11135181221924126,0.10355332578489426,0.033764142013535045,0.9153571642849319,0.0,0.6173972911301879,0.8924383664701541,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_quadrature,1,WAVE,PRE2014,4,0.008896293698743209,-0.11041451547197853,0.12820710286946493,0.037490281916968474,0.8277090278783913,0.0009446530934202371,2.854094537849882,0.41467223430052835,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_quadrature,WIN3,WAVE,PRE2014,4,0.008111741535041891,-0.059007544837933745,0.07523102790801753,0.021090469385619502,0.7261668401618344,0.0,0.3884783189595359,0.9426121848526114,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_syzygy,-1,WAVE,POST,3,-0.014709587385976976,-0.3746876077867347,0.3452684330147807,0.08366420508823628,0.8766283734512259,0.005150144539249043,2.4361898282168584,0.2957931418373,17.904591143298656,chicago;la;nyc
ROBBERY,WAVE_after_syzygy,0,WAVE,POST,3,-0.022363705506233112,-0.41121718585605216,0.3664897748435859,0.09037528817188095,0.8276423803943747,0.008324954111788813,2.841249312706085,0.2415630758488127,29.608429958751337,chicago;la;nyc
ROBBERY,WAVE_after_syzygy,1,WAVE,POST,3,0.048453568082762535,-0.26100230009551706,0.3579094362610421,0.0719221112227976,0.5699311326665116,0.000395775691414225,1.6299481737525472,0.4426507976776225,0.0,chicago;la;nyc
ROBBERY,WAVE_after_syzygy,WIN3,WAVE,POST,3,0.009100425096436155,-0.1811564427110738,0.19935729290394613,0.044218504201928965,0.855990246881825,0.0,1.0616638130654665,0.5881155089798853,0.0,chicago;la;nyc
ROBBERY,WAVE_after_syzygy,-1,WAVE,PRE,4,0.014713089253820885,-0.07350103155953608,0.10292721006717784,0.027718965962405293,0.6323438625324641,0.0,1.083772585633959,0.780992819670852,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_syzygy,0,WAVE,PRE,4,0.05283339243645273,-0.042037850728614656,0.1477046356015201,0.029810791468041213,0.17446412195794883,0.00045813826713546227,3.41363420757944,0.33213742785986616,12.117121590269688,chicago;la;nyc;sf
ROBBERY,WAVE_after_syzygy,1,WAVE,PRE,4,0.025361388956730888,-0.06916938460066328,0.11989216251412506,0.029703807853861175,0.45596456622295384,0.0004339808570165785,2.9057498387811567,0.4063861296509953,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_syzygy,WIN3,WAVE,PRE,4,0.03546315018143333,-0.019624627943882013,0.09055092830674868,0.01730988454819972,0.1329270787415955,0.0,2.106315734187728,0.5506361044148922,0.0,chicago;la;nyc;sf
ROBBERY,WAVE_after_syzygy,-1,WAVE,PRE2014,4,0.022566728453271442,-0.08771586532355306,0.13284932223009593,0.03465340282213303,0.5613436406374733,0.000200837942332815,3.0027640658290378,0.3911992079842939,0.09205071622151006,chicago;la;nyc;sf
ROBBERY,WAVE_after_syzygy,0,WAVE,PRE2014,4,0.04213697151263261,-0.06547949605667414,0.14975343908193936,0.033815642825023,0.3011782489019791,0.0,1.4966114666393886,0.6830526226362235,0.0,chicago;la;nyc;sf
