family,trigger,epoch,lag,city,crime_type,g,var_g,n_target,n_ctrl,p_mw,p_mw_fdr
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,-1,la,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-0.0286527398237748,0.0087175054104993,123,1703,0.7833158883057378,0.996826114938062
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,-1,sf,BURGLARY,-0.0076876695435123,0.0036230633715475,296,4087,0.9248314925143464,0.9883810702806236
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,-1,sf,LARCENY/THEFT,0.0164275263953016,0.0036230874258,296,4087,0.9201664159436952,0.9883810702806236
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,-1,sf,VANDALISM,0.0409013234564633,0.0036232475552952,296,4087,0.4364654654994012,0.9883810702806236
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,chicago,BURGLARY,0.0513770552518098,0.0031002071781061,346,4767,0.3072582675057421,0.997822310420138
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,chicago,CRIMINAL DAMAGE,0.0759950275016032,0.0031005139324006,346,4767,0.149989429758074,0.997822310420138
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,chicago,THEFT,0.0299911208337102,0.0031000369438586,346,4767,0.6072230020613409,0.997822310420138
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,philly,Burglary Residential,0.0741424693568893,0.0048316054765516,222,3065,0.2564068657654901,0.977051097569395
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,philly,Theft from Vehicle,-0.0926008242931027,0.0048320739403107,222,3065,0.1865920034032048,0.977051097569395
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,philly,Thefts,0.0666717462688991,0.0048314453572195,222,3065,0.5384502047848208,0.977051097569395
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,philly,Vandalism/Criminal Mischief,0.1332240924184395,0.0048334702487035,222,3065,0.0458487120886357,0.977051097569395
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,nyc,BURGLARY,0.0394548637555078,0.0062001145433362,173,2384,0.7226388245301936,0.9811824375253618
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,nyc,CRIMINAL MISCHIEF & RELATED OF,0.0329148262068398,0.0062000219209311,173,2384,0.7408928609885385,0.9811824375253618
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,nyc,GRAND LARCENY,0.0119548066145745,0.0061998378762378,173,2384,0.8230734919494087,0.9930363121591438
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,nyc,PETIT LARCENY,0.102788404735091,0.0062018775120004,173,2384,0.1865441399949231,0.9811824375253618
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,la,BURGLARY,0.0302227636837773,0.0087175307493001,123,1703,0.8151856417691207,0.9677004772874696
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,la,BURGLARY FROM VEHICLE,0.0209135630056381,0.0087174002563377,123,1703,0.9677953269908518,0.995943783878514
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,la,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-0.062202200424859,0.0087183409736129,123,1703,0.5829261705554714,0.9677004772874696
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,la,THEFT PLAIN - PETTY ($950 & UNDER),0.0753648119316003,0.0087188373390569,123,1703,0.3502622414753413,0.9677004772874696
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,la,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,-0.1021350106344742,0.0087201398899121,123,1703,0.1981577412679199,0.9677004772874696
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,la,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),-0.0659093707417599,0.0087184711631452,123,1703,0.5595779907806937,0.9677004772874696
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,la,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-0.051472271878462,0.0087180066208264,123,1703,0.6318175925064227,0.9677004772874696
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,sf,BURGLARY,-0.0184854836280259,0.0036230956259234,296,4087,0.8028530282188355,0.9656540525361588
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,sf,LARCENY/THEFT,-0.058279462805176,0.0036234442658093,296,4087,0.2354654007123001,0.9210853012799338
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,0,sf,VANDALISM,-0.1391302637780946,0.003625265851579,296,4087,0.0363614934209704,0.9210853012799338
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,chicago,BURGLARY,-0.033517727363772,0.0031000588545139,346,4767,0.3954212379535795,0.9856173158580755
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,chicago,CRIMINAL DAMAGE,0.0190976756111982,0.0030999846306014,346,4767,0.904990937730926,0.9856173158580755
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,chicago,THEFT,0.0222480618152045,0.0030999973732194,346,4767,0.5519672553058786,0.9856173158580755
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,philly,Burglary Residential,-0.046316275889647,0.0048310952926322,222,3065,0.5312205658834247,0.9994219094055888
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,philly,Theft from Vehicle,0.0832780853095481,0.0048318243705745,222,3065,0.2005422624279065,0.9994219094055888
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,philly,Thefts,-0.0319798486816899,0.0048309244422988,222,3065,0.9119716237175094,0.9994219094055888
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,philly,Vandalism/Criminal Mischief,-0.0768220690770453,0.0048316670480181,222,3065,0.2456728007098234,0.9994219094055888
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,nyc,BURGLARY,-0.1027988797246309,0.0062018779334338,173,2384,0.2643785003024833,0.9753362265950158
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,nyc,CRIMINAL MISCHIEF & RELATED OF,-0.0492704909715055,0.0062002849728874,173,2384,0.4691640693229597,0.9753362265950158
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,nyc,GRAND LARCENY,0.076059666106411,0.0062009420162392,173,2384,0.2678403097798782,0.9753362265950158
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,nyc,PETIT LARCENY,0.019691076345259,0.0061998857864308,173,2384,0.6333647792702423,0.9753362265950158
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,la,BURGLARY,-0.0305247389282603,0.0087175357778752,123,1703,0.8035208507591436,0.994772420623088
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,la,BURGLARY FROM VEHICLE,-0.0928812816293802,0.008719645200241,123,1703,0.5385625525190814,0.994772420623088
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,la,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0.0709391322689155,0.0087186598460771,123,1703,0.7265436520993755,0.994772420623088
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,la,THEFT PLAIN - PETTY ($950 & UNDER),0.014161756773643,0.0087173353380913,123,1703,0.9187596075933974,0.994772420623088
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,la,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,-0.0308002933194608,0.0087175404101071,123,1703,0.8506941886691483,0.994772420623088
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,la,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),-0.0574610801858364,0.0087181854533274,123,1703,0.4566155475645863,0.994772420623088
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,la,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-0.073824243564074,0.008718774335784,123,1703,0.4528759267380151,0.994772420623088
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,sf,BURGLARY,0.0012615355168037,0.0036230568081155,296,4087,0.8970171264568034,0.999289444135234
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,sf,LARCENY/THEFT,0.0198676506585046,0.0036231016759619,296,4087,0.7831442750194871,0.999289444135234
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,1,sf,VANDALISM,0.055087220513248,0.0036234029631477,296,4087,0.3302997057196032,0.999289444135234
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,chicago,BURGLARY,0.003496631574371,0.0012087911058977,1038,4075,0.9290200351980288,0.9532572435483254
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,chicago,CRIMINAL DAMAGE,0.0287660145100553,0.0012088708610491,1038,4075,0.3996099523460856,0.911103767975016
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,chicago,THEFT,0.0283094682961346,0.0012088683118811,1038,4075,0.3602890136693911,0.911103767975016
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,philly,Burglary Residential,-0.0207625379203438,0.0018831008810876,666,2621,0.7457762329184476,0.9704710481028802
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,philly,Theft from Vehicle,0.0165307430184386,0.0018830768601567,666,2621,0.8044959459996439,0.9704710481028802
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,philly,Thefts,-0.0037262595120264,0.0018830373806355,666,2621,0.835101342375919,0.9704710481028802
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,philly,Vandalism/Criminal Mischief,0.0264068600979166,0.00188314140457,666,2621,0.5432893299101926,0.9704710481028802
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,nyc,BURGLARY,-0.0215057318123715,0.0024175499161701,519,2038,0.8815712946155124,0.9969109234256108
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,nyc,CRIMINAL MISCHIEF & RELATED OF,0.0093943297316178,0.0024174766787787,519,2038,0.8676120585506013,0.9969109234256108
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,nyc,GRAND LARCENY,0.0656707435292854,0.0024183033701925,519,2038,0.1220762452468271,0.9969109234256108
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,nyc,PETIT LARCENY,0.0532899985295883,0.0024180151465893,519,2038,0.2260227073124042,0.9969109234256108
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,la,BURGLARY,-0.0480817451725684,0.0033970026304543,369,1457,0.3712820260870937,0.9959772067224594
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,la,BURGLARY FROM VEHICLE,-0.0385940455155375,0.0033967772045033,369,1457,0.582170748183436,0.9959772067224594
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,la,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0.0103655369164207,0.0033963983514348,369,1457,0.8640582824430266,0.9959772067224594
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,la,THEFT PLAIN - PETTY ($950 & UNDER),0.0017098448494361,0.0033963696999035,369,1457,0.9115510688764256,0.9959772067224594
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,la,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,-0.0470780816060491,0.0033969764494096,369,1457,0.4342160874344727,0.9959772067224594
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,la,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),-0.0707025689179083,0.0033977391981717,369,1457,0.1541401321283659,0.9959772067224594
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,la,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-0.0599912267401442,0.0033973554520188,369,1457,0.347529685205573,0.9959772067224594
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,sf,BURGLARY,-0.0097104135128308,0.0014122599205151,888,3495,0.7675257360418914,0.9986427193566229
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,sf,LARCENY/THEFT,-0.008567134076464,0.0014122575356322,888,3495,0.527745309911574,0.9986427193566229
PROPERTY_CRIME,WAVE_after_syzygy,PRE2014,WIN3,sf,VANDALISM,-0.0167866499242561,0.0014122813196803,888,3495,0.8313437495919503,0.9986427193566229
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,chicago,BURGLARY,-0.1141072923515726,0.0094078841913033,114,1582,0.2835667630062186,0.9912739755670996
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,chicago,CRIMINAL DAMAGE,-0.0279626730067236,0.0094042718645365,114,1582,0.9037804199282828,0.9912739755670996
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,chicago,THEFT,0.0410083551045017,0.0094045374413094,114,1582,0.8729631723684941,0.9912739755670996
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,philly,Burglary Residential,-0.1080026308480692,0.0093292026520339,115,1587,0.2043188049580685,0.941613697998696
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,philly,Theft from Vehicle,-0.0203668237279581,0.0093258938988688,115,1587,0.4681151074400094,0.998745772562318
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,philly,Thefts,0.2478877044757495,0.0093438449301986,115,1587,0.0141587102186751,0.941613697998696
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,philly,Vandalism/Criminal Mischief,0.0779703202142288,0.0093275599469057,115,1587,0.3657016296794669,0.998745772562318
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,nyc,BURGLARY,-0.2436910546228165,0.0175983333122736,61,853,0.1661639450876214,0.9657471807361476
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,nyc,CRIMINAL MISCHIEF & RELATED OF,0.0019698033590202,0.0175657776927681,61,853,0.7424676011334186,0.9657471807361476
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,nyc,GRAND LARCENY,-0.0944152042784317,0.0175706627534445,61,853,0.5296382966975193,0.9657471807361476
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,nyc,PETIT LARCENY,-0.0200411158670826,0.0175659957663426,61,853,0.4620390056972484,0.9657471807361476
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,la,BURGLARY,0.0022111953269541,0.0289801564963001,37,512,0.7826954162997334,0.9870700418546968
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,la,BURGLARY FROM VEHICLE,-0.1341073447277396,0.0289965914967801,37,512,0.6913100200083078,0.9870700418546968
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,la,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0.0630830481731041,0.0289837895690442,37,512,0.9243333023644308,0.9981305663258389
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,la,THEFT PLAIN - PETTY ($950 & UNDER),0.1684461464874908,0.0290060881369598,37,512,0.3644913833391718,0.9870700418546968
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,la,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,0.1649150670151845,0.029005012154384,37,512,0.5629631080949491,0.9870700418546968
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,la,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),0.0033070226731714,0.0289801620237354,37,512,0.9593444725778992,0.9995718617476916
PROPERTY_CRIME,WAVE_before_quadrature,POST,-1,la,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-0.4108809080675687,0.0291344693219213,37,512,0.0314183959387974,0.7917435776576969
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,chicago,BURGLARY,-0.0839829968288773,0.0094061228777226,114,1582,0.5925592197842064,0.9995547858196562
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,chicago,CRIMINAL DAMAGE,-0.0024166740564629,0.009404042799965,114,1582,0.8595673572164115,0.9995547858196562
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,chicago,THEFT,-0.034713890071761,0.0094043967591888,114,1582,0.9612282854543136,0.9995547858196562
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,philly,Burglary Residential,-0.0091811534685226,0.0093257966888894,115,1587,0.9255601466056376,0.9804831383211404
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,philly,Theft from Vehicle,-0.1314235654827549,0.0093308519418263,115,1587,0.1213224225299385,0.7868367549721759
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,philly,Thefts,-0.1108097513061975,0.0093293833087146,115,1587,0.8815998185271509,0.9804831383211404
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,philly,Vandalism/Criminal Mischief,-0.193353852575567,0.0093367676943973,115,1587,0.1919910870862625,0.7868367549721759
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,nyc,BURGLARY,-0.0166105945954828,0.0175659268329696,61,853,0.9657615550311558,0.9896636725668492
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,nyc,CRIMINAL MISCHIEF & RELATED OF,0.0307940173410463,0.0175662954511994,61,853,0.6785542625722853,0.9896636725668492
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,nyc,GRAND LARCENY,0.0742234342950669,0.017568795915396,61,853,0.8437868382465816,0.9896636725668492
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,nyc,PETIT LARCENY,0.0105713047849413,0.0175658368333161,61,853,0.5408760425649842,0.9896636725668492
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,la,BURGLARY,0.1870337049982804,0.0290121279016206,37,512,0.2189474667787705,0.9885267729501565
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,la,BURGLARY FROM VEHICLE,-0.1523162112844389,0.0290013588169905,37,512,0.4128782705232767,0.9885267729501565
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,la,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0.0930485668811759,0.0289880661365321,37,512,0.2508421206106441,0.9885267729501565
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,la,THEFT PLAIN - PETTY ($950 & UNDER),0.2226059953796116,0.0290254476661302,37,512,0.0831570497761655,0.9885267729501565
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,la,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,-0.0364132710781579,0.0289813640254828,37,512,0.8531316570545971,0.9885267729501565
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,la,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),0.2292686557681882,0.0290281996655258,37,512,0.2464406225613318,0.9885267729501565
PROPERTY_CRIME,WAVE_before_quadrature,POST,0,la,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-0.1378979308046021,0.0289975339642484,37,512,0.5830511831052743,0.9885267729501565
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,chicago,BURGLARY,-0.0144398903446198,0.0094041026199531,114,1582,0.711243937836791,0.9894325760684436
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,chicago,CRIMINAL DAMAGE,0.0339017682480958,0.0094043803116465,114,1582,0.9536554982441948,0.9894325760684436
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,chicago,THEFT,-0.0034724912176804,0.0094040446352311,114,1582,0.7308100403910924,0.9894325760684436
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,philly,Burglary Residential,0.0066568368913148,0.009325784930036,115,1587,0.6886065003397701,0.9931802185396764
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,philly,Theft from Vehicle,-0.0540369498255823,0.009326630717821,115,1587,0.4051044447083171,0.9931802185396764
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,philly,Thefts,-0.0542620714185708,0.0093266378885411,115,1587,0.4460607780094906,0.9931802185396764
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,philly,Vandalism/Criminal Mischief,-0.0845146403936447,0.0093278726979665,115,1587,0.6313445943661192,0.9931802185396764
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,nyc,BURGLARY,-0.0571122845490669,0.017567563840203,61,853,0.5201478520051477,0.992823046524934
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,nyc,CRIMINAL MISCHIEF & RELATED OF,-0.0039706840095846,0.0175657842093286,61,853,0.6741484999860792,0.992823046524934
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,nyc,GRAND LARCENY,-0.0125595834949936,0.0175658620474898,61,853,0.8983309691782313,0.992823046524934
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,nyc,PETIT LARCENY,-0.030823246609614,0.0175662964386049,61,853,0.7070808766604708,0.992823046524934
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,la,BURGLARY,-0.0089930813381546,0.0289802259534547,37,512,0.8342368589490007,0.9961297846519558
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,la,BURGLARY FROM VEHICLE,0.2121712417019106,0.0290213006886406,37,512,0.1688769816394261,0.932650455505242
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,la,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0.1167872496198635,0.0289926193594527,37,512,0.5669538940253422,0.9524825419625752
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,la,THEFT PLAIN - PETTY ($950 & UNDER),-0.1500498395291654,0.0290007324240496,37,512,0.4935388833407444,0.932650455505242
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,la,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,-0.0789527694267417,0.0289858499610308,37,512,0.6545014411799696,0.9696949774700492
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,la,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),-0.2571670254954021,0.029040604384433,37,512,0.1213479771625083,0.932650455505242
PROPERTY_CRIME,WAVE_before_quadrature,POST,1,la,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0.3351169427540066,0.0290828059258577,37,512,0.0226727034707579,0.6397875745492166
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,chicago,BURGLARY,-0.0827929995117907,0.0036645522687774,342,1354,0.2170834104776003,0.9765472930527668
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,chicago,CRIMINAL DAMAGE,0.0013716450275698,0.003662529600726,342,1354,0.9989647219856744,0.9989647219856744
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,chicago,THEFT,0.001098724004009,0.0036625294017249,342,1354,0.9326883551930872,0.9989647219856744
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,philly,Burglary Residential,-0.043077747894646,0.0036360161922646,345,1357,0.5480691960110462,0.9940889167702756
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,philly,Theft from Vehicle,-0.0802496360180466,0.0036373645192403,345,1357,0.0523515701167513,0.9940889167702756
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,philly,Thefts,0.0321186431795804,0.003635773814287,345,1357,0.3356398303904476,0.9940889167702756
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,philly,Vandalism/Criminal Mischief,-0.0778742297183754,0.0036372540461736,345,1357,0.5827064420899901,0.9940889167702756
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,nyc,BURGLARY,-0.1234359508573167,0.0068408232384988,183,731,0.2157609792384686,0.9544733568042624
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,nyc,CRIMINAL MISCHIEF & RELATED OF,0.0111992776906343,0.0068325386934641,183,731,0.4678727059247541,0.9544733568042624
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,nyc,GRAND LARCENY,-0.0127340093764424,0.0068325588311691,183,731,0.7272363758695035,0.9544733568042624
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,nyc,PETIT LARCENY,-0.0156724544816373,0.0068326045936881,183,731,0.7552680545558643,0.9544733568042624
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,la,BURGLARY,0.0701826610287413,0.011296616413841,111,438,0.6427142727150883,0.9873964917637827
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,la,BURGLARY FROM VEHICLE,-0.0289786409447556,0.0112928816384497,111,438,0.921022747539154,0.9873964917637827
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,la,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0.1064078406740417,0.0113024637837202,111,438,0.2567341021449839,0.9873964917637827
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,la,THEFT PLAIN - PETTY ($950 & UNDER),0.093820633066102,0.0113001600201297,111,438,0.22237901526441,0.9873964917637827
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,la,THEFT-GRAND ($950.01 & OVER)EXCPTGUNSFOWLLIVESTKPROD,0.0192588087326363,0.0112924530644852,111,438,0.9730126717751396,0.9873964917637827
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,la,VANDALISM - FELONY ($400 & OVER ALL CHURCH VANDALISMS),-0.0095212906728121,0.0112921968974489,111,438,0.7830629266179747,0.9873964917637827
PROPERTY_CRIME,WAVE_before_quadrature,POST,WIN3,la,VANDALISM - MISDEAMEANOR ($399 OR UNDER),-0.0828805021701169,0.0112983929876352,111,438,0.7923413306704319,0.9873964917637827
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,chicago,BURGLARY,-0.0095186830847824,0.0022629678209149,474,6525,0.7164126182893054,0.9816195184759696
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,chicago,CRIMINAL DAMAGE,-0.0414403443778326,0.0022630840633627,474,6525,0.4626537438361695,0.9816195184759696
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,chicago,THEFT,-2.7919677080351462e-06,0.0022629613463316,474,6525,0.7754725540432843,0.9816195184759696
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,philly,Burglary Residential,-0.0467799547846401,0.0030565972774116,351,4822,0.2446164755568569,0.9822168228433698
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,philly,Theft from Vehicle,-0.0495878266630505,0.0030566234414401,351,4822,0.414678956288758,0.9822168228433698
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,philly,Thefts,-0.0628179664897967,0.0030567672380328,351,4822,0.2990815325039084,0.9822168228433698
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,philly,Vandalism/Criminal Mischief,0.0228895775313162,0.0030564363383853,351,4822,0.712270532425933,0.9822168228433698
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,nyc,BURGLARY,-0.0059899822474765,0.0035636924370571,301,4142,0.825716469221468,0.9956439237601576
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,nyc,CRIMINAL MISCHIEF & RELATED OF,-0.1132729163152838,0.0035651329767647,301,4142,0.0601705616917659,0.9956439237601576
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,nyc,GRAND LARCENY,-0.0190789979734802,0.003563729380119,301,4142,0.7466929946523081,0.9956439237601576
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,nyc,PETIT LARCENY,0.0668755616496283,0.0035641919260076,301,4142,0.1958780161123343,0.9956439237601576
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,la,BURGLARY,0.1096470549666975,0.0042588915891681,252,3460,0.0821243261060224,0.9610137101987908
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,la,BURGLARY FROM VEHICLE,-0.0412178163244473,0.0042575002726883,252,3460,0.5654135571129821,0.9610137101987908
PROPERTY_CRIME,WAVE_before_quadrature,PRE,-1,la,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-0.0457229933321027,0.0042575530602538,252,3460,0.4533600491776233,0.9610137101987908
